Timestep;Frame;Episode;Reward;Loss;Aux-Loss;TD_mean_abs;TD_std;TD_max;TD_min;Time
32;128;0;-0.4000;2.2976;1.1694;0.6599;1.5039;0.4032;-7.0929;1.41
33;132;0;-0.4000;2.3280;1.0100;0.5312;1.4640;0.4024;-7.2551;1.48
34;136;0;-0.4000;2.2980;0.8860;0.5482;1.4567;0.4598;-7.2245;1.55
35;140;0;-0.4000;1.9573;0.7653;0.4554;1.3687;0.5107;-7.1862;1.63
36;144;0;-0.4000;2.2322;0.6636;0.5552;1.4395;0.5345;-7.1371;1.70
37;148;0;-0.4000;2.2016;0.5911;0.5485;1.4372;0.5649;-7.0899;1.77
38;152;0;-0.4000;2.1726;0.5375;0.5688;1.4280;0.6062;-7.0370;1.84
39;156;0;-0.4000;2.1460;0.4867;0.5842;1.4244;0.6588;-6.9765;1.92
40;160;0;-0.4000;2.0943;0.4339;0.5935;1.4051;0.7254;-6.9059;1.99
41;164;0;-0.4000;2.0434;0.3949;0.5964;1.3898;0.8050;-6.8232;2.07
42;168;0;-0.4000;0.6321;0.3759;0.4559;0.7945;0.8774;-2.7739;2.15
43;172;0;-0.4000;0.6299;0.3990;0.4571;0.7937;0.9135;-2.7389;2.22
44;176;0;-0.4000;1.7016;0.4505;0.4946;1.2890;0.9018;-6.6646;2.29
45;180;0;-0.4000;1.9541;0.4603;0.5926;1.3755;0.8607;-6.6074;2.37
46;184;0;3.2496;0.5666;0.4252;0.3665;0.7510;0.8770;-2.7804;2.44
47;188;0;-0.4000;2.0874;0.3671;0.6404;1.4005;0.9145;-6.4476;2.51
48;192;0;-0.4000;2.0271;0.3041;0.6548;1.3936;1.0249;-6.3673;2.59
49;196;0;-0.4000;1.8544;0.2860;0.6545;1.3593;1.1411;-6.2870;2.66
50;200;0;-0.4000;1.5791;0.3219;0.5349;1.2535;1.1739;-6.2084;2.74
51;204;0;-0.4000;1.7749;0.3843;0.6305;1.3213;1.1118;-6.1368;2.82
52;208;0;-0.4000;0.7561;0.4180;0.4424;0.8585;0.9909;-2.6681;2.89
53;212;0;-0.4000;0.3725;0.4313;0.3349;0.6015;0.9961;-2.6604;2.96
54;216;0;-0.4000;1.4362;0.4506;0.4387;1.1887;0.9104;-6.0172;3.04
55;220;0;-0.4000;1.3764;0.4444;0.3840;1.1561;0.8517;-5.9279;3.11
56;224;0;-0.4000;1.1387;0.4456;0.3695;1.0669;0.8433;-5.7653;3.18
57;228;0;-0.4000;0.5854;0.4482;0.3146;0.7622;0.7500;-2.9022;3.26
58;232;0;-0.4000;1.5232;0.4561;0.4449;1.2025;0.7034;-5.5010;3.34
59;236;0;3.2496;0.3218;0.4331;0.2077;0.5670;0.7220;-2.9275;3.43
60;240;0;-0.4000;1.4701;0.4366;0.4796;1.1925;0.7165;-5.2554;3.51
61;244;0;-0.4000;0.5873;0.3982;0.2957;0.7630;0.7348;-2.9154;3.59
62;248;0;-0.4000;0.5983;0.3809;0.3262;0.7726;0.7771;-2.8727;3.66
63;252;0;-0.4000;1.3682;0.3886;0.5142;1.1599;0.8271;-4.9120;3.75
64;256;0;-0.4000;0.8329;0.3515;0.4403;0.9075;0.8659;-2.7841;3.83
65;260;0;-0.4000;1.0078;0.3500;0.3913;0.9993;0.9328;-4.6744;3.90
66;264;0;-0.4000;0.7473;0.2995;0.3818;0.8508;0.9613;-2.6916;3.98
67;268;0;-0.4000;1.4622;0.2951;0.6641;1.2027;1.0474;-4.4009;4.06
68;272;0;-0.4000;0.8608;0.2679;0.3866;0.9236;1.1110;-4.2449;4.14
69;276;0;-0.4000;1.0097;0.2453;0.4524;0.9898;1.1365;-4.0748;4.22
70;280;0;-0.4000;1.2772;0.2260;0.6257;1.1207;1.1782;-3.8907;4.30
71;284;0;-0.4000;0.8412;0.1844;0.5209;0.9172;1.2053;-2.4506;4.37
72;288;0;-0.4000;0.6709;0.1740;0.3955;0.8119;1.1961;-2.4669;4.45
73;292;0;-0.4000;0.5629;0.1907;0.3367;0.7482;1.2524;-3.3929;4.54
74;296;0;-0.4000;0.7086;0.1655;0.3889;0.8335;1.1709;-2.4847;4.62
75;300;0;-0.4000;0.6522;0.1969;0.3608;0.8074;1.1639;-3.0228;4.70
76;304;0;3.2496;1.1266;0.1866;0.5158;1.0127;1.1297;-2.8127;4.78
77;308;0;-0.4000;0.6197;0.1681;0.3775;0.7866;1.2050;-2.5630;4.86
78;312;0;-0.4000;0.8728;0.1559;0.4502;0.9160;1.2050;-2.4573;4.94
79;316;0;-0.4000;1.2425;0.1135;0.5197;1.0642;1.2465;-3.6698;5.03
80;320;0;-0.4000;0.6410;0.1027;0.2624;0.7925;1.3459;-3.6490;5.12
81;324;0;-0.4000;0.6986;0.0986;0.4479;0.8190;1.4424;-2.2185;5.20
82;328;0;-0.4000;0.9062;0.1036;0.4297;0.9489;1.4395;-3.5939;5.29
83;332;0;-0.4000;0.5309;0.1047;0.3217;0.7219;1.4436;-2.2149;5.37
84;336;0;-0.4000;0.5881;0.1294;0.3143;0.7668;1.4971;-3.5372;5.45
85;340;0;3.2496;0.5317;0.1358;0.3882;0.7057;1.4955;-2.1538;5.53
86;344;0;-0.4000;0.3699;0.1476;0.2915;0.6010;1.4003;-2.2512;5.62
87;348;0;-0.4000;0.2319;0.1260;0.1779;0.4811;1.3046;-2.3436;5.70
88;352;0;-0.4000;1.0524;0.1052;0.4719;1.0025;1.2504;-3.6174;5.79
89;356;0;-0.4000;0.7822;0.0992;0.4140;0.8844;1.2865;-3.4939;5.86
90;360;0;-0.4000;0.4098;0.0798;0.2511;0.6359;1.2764;-2.3601;5.95
91;364;0;-0.4000;0.7335;0.0644;0.4441;0.8565;1.3303;-2.3234;6.03
92;368;0;-0.4000;0.8426;0.0388;0.4561;0.9128;1.3755;-3.4760;6.11
93;372;0;-0.4000;1.4392;0.0523;0.7366;1.1986;1.3658;-3.4706;6.20
94;376;0;3.2496;0.2926;0.0345;0.2785;0.4638;1.3491;0.0164;6.28
95;380;0;-0.4000;1.0811;0.0399;0.5668;1.0385;1.2684;-3.4577;6.37
96;384;0;-0.4000;0.7171;0.0597;0.3970;0.8437;1.1421;-2.5072;6.45
97;388;0;-0.4000;0.5298;0.0431;0.3250;0.7279;1.1003;-2.5549;6.54
98;392;0;-0.4000;0.6374;0.0392;0.4195;0.7925;1.0812;-2.5688;6.63
99;396;0;-0.4000;0.7385;0.0397;0.5198;0.8373;1.0667;-2.5911;6.72
100;400;0;-0.4000;0.5303;0.0488;0.3091;0.7235;0.9979;-3.4614;6.80
101;404;0;-0.4000;1.0940;0.0621;0.4169;1.0223;0.8825;-3.6669;6.89
102;408;0;-0.4000;0.4436;0.0731;0.3231;0.6647;0.8357;-2.8467;6.97
103;412;0;-0.4000;0.4006;0.0484;0.3239;0.6162;0.8182;-2.8348;7.05
104;416;0;-0.4000;0.4237;0.1093;0.3500;0.6341;0.7800;-2.8758;7.14
105;420;0;-0.4000;0.3245;0.0428;0.2179;0.5688;0.7121;-2.9321;7.22
106;424;0;-0.4000;0.8864;0.0451;0.3929;0.9399;0.6822;-3.6417;7.30
107;428;0;-0.4000;0.7882;0.0588;0.4011;0.8876;0.5869;-3.6198;7.39
108;432;0;-0.4000;0.3538;0.0697;0.2167;0.5946;0.4793;-3.1672;7.48
109;436;0;-0.4000;1.0138;0.0471;0.4143;0.9880;0.4375;-3.2711;7.57
110;440;0;-0.4000;0.3637;0.0381;0.2491;0.6010;0.5084;-3.1665;7.65
111;444;0;-0.4000;0.7282;0.0397;0.3322;0.8494;0.5266;-3.5038;7.74
112;448;0;-0.4000;0.3508;0.0393;0.2328;0.5910;0.5352;-3.1078;7.83
113;452;0;-0.4000;0.6442;0.0492;0.3098;0.7986;0.5336;-3.1304;7.91
114;456;0;-0.4000;0.6420;0.1203;0.3404;0.8001;0.5587;-3.0789;8.00
115;460;0;-0.4000;1.2748;0.1018;0.8273;1.0279;1.6638;-3.4138;8.09
116;464;0;-0.4000;0.0383;0.0658;0.1173;0.1568;0.5569;0.0018;8.18
117;468;0;-0.4000;1.4548;0.0753;0.5211;1.1629;0.5018;-3.5956;8.27
118;472;0;-0.4000;0.6770;0.0728;0.3431;0.8210;0.5027;-3.1964;8.36
119;476;0;-0.4000;1.4256;0.0700;0.6296;1.1793;0.5242;-3.5812;8.45
120;480;0;-0.4000;1.0487;0.0618;0.4466;1.0102;0.5418;-3.5702;8.54
121;484;0;-0.4000;0.4581;0.0550;0.2731;0.6753;0.5715;-3.5562;8.63
122;488;0;-0.4000;0.3713;0.0484;0.2763;0.6044;0.6011;-3.0572;8.71
123;492;0;-0.4000;0.0936;0.0412;0.2014;0.2390;0.6189;-0.0223;8.80
124;496;0;-0.4000;0.4826;0.0344;0.3323;0.6865;0.6133;-3.5235;8.89
125;500;0;-0.4000;0.6521;0.0285;0.3643;0.8071;0.5587;-3.0662;8.98
126;504;0;-0.4000;0.3436;0.0230;0.2454;0.5845;0.5797;-3.0753;9.07
127;508;0;-0.4000;0.7597;0.0181;0.3918;0.8711;0.5733;-3.5331;9.16
128;512;0;-0.4000;0.8282;0.0144;0.3664;0.9059;0.5625;-3.5329;9.25
129;516;0;-0.4000;1.3426;0.0117;0.5658;1.1336;0.5173;-3.5102;9.34
130;520;0;-0.4000;0.8007;0.0117;0.4584;0.8941;0.5478;-3.5248;9.42
131;524;0;-0.4000;0.0801;0.0100;0.1924;0.2236;0.5412;-0.0288;9.51
132;528;0;-0.4000;1.3689;0.0157;0.5372;1.1341;0.5217;-3.6416;9.60
133;532;0;-0.4000;0.5096;0.0195;0.3543;0.7122;0.5538;-3.4953;9.69
134;536;0;-0.4000;0.3629;0.0167;0.2663;0.5995;0.5425;-3.0935;9.77
135;540;0;-0.4000;0.0454;0.0201;0.1545;0.1564;0.5460;-0.0232;9.86
136;544;0;-0.4000;0.7499;0.0224;0.3874;0.8655;0.5558;-3.4936;9.95
137;548;0;-0.4000;0.7435;0.0327;0.3640;0.8618;1.9131;-3.0909;10.04
138;552;0;-0.4000;0.4384;0.0266;0.2702;0.6603;0.5693;-3.4924;10.12
139;556;0;-0.4000;0.3817;0.0252;0.2909;0.6104;0.5756;-3.0989;10.21
140;560;0;-0.4000;0.7487;0.0248;0.3858;0.8649;0.5579;-3.4822;10.30
141;564;0;-0.4000;0.3772;0.0221;0.3019;0.6046;0.5373;-3.0878;10.39
142;568;0;-0.4000;0.0954;0.0229;0.2380;0.1978;0.5528;-0.0029;10.47
143;572;0;-0.4000;0.0499;0.0238;0.1577;0.1590;0.5151;-0.0040;10.56
144;576;0;-0.4000;0.5093;0.0359;0.3200;0.7060;1.6489;-3.4545;10.65
145;580;0;-0.4000;0.6818;0.0321;0.3401;0.8233;0.4126;-3.2389;10.74
146;584;0;-0.4000;0.4425;0.0286;0.2715;0.6635;0.4202;-3.5742;10.83
147;588;0;-0.4000;0.3905;0.0340;0.2387;0.6243;0.4012;-3.3868;10.92
148;592;0;-0.4000;1.1028;0.0216;0.4357;1.0312;0.3923;-3.5751;11.01
149;596;0;-0.4000;0.7169;0.0269;0.3350;0.8428;0.2754;-3.3907;11.09
150;600;0;-0.4000;0.3605;0.0299;0.2331;0.5997;0.4387;-3.2441;11.18
151;604;0;-0.4000;0.3635;0.0315;0.2446;0.6015;0.4874;-3.2094;11.26
152;608;0;-0.4000;0.7171;0.0347;0.3110;0.8399;0.3335;-3.5104;11.35
153;612;0;-0.4000;1.0755;0.0506;0.4228;1.0170;0.5585;-3.5715;11.44
154;616;0;-0.4000;0.3695;0.1283;0.2211;0.6078;0.6257;-3.2388;11.52
155;620;0;-0.4000;3.3669;0.0967;1.2991;1.4097;5.0257;-1.9001;11.61
156;624;0;-0.4000;0.7101;0.0560;0.3158;0.8376;0.6467;-3.5602;11.70
157;628;0;-0.4000;0.6310;0.0726;0.3268;0.7926;0.6512;-3.0357;11.79
158;632;0;-0.4000;0.3601;0.0768;0.2722;0.5943;0.6379;-3.0228;11.87
159;636;0;-0.4000;0.3598;0.0788;0.2767;0.5930;0.6640;-2.9807;11.96
160;640;0;-0.4000;0.7711;0.0708;0.3576;0.8759;0.6673;-3.5937;12.05
161;644;0;-0.4000;0.0701;0.0571;0.1521;0.2170;0.6671;-0.0069;12.13
162;648;0;-0.4000;0.8673;0.0505;0.3698;0.9281;0.6419;-3.5956;12.22
163;652;0;-0.4000;0.6443;0.0382;0.3548;0.8023;0.5512;-3.0288;12.31
164;656;0;-0.4000;1.1367;0.0356;0.4478;1.0494;0.6295;-3.5819;12.40
165;660;0;-0.4000;0.0975;0.0299;0.2066;0.2387;0.6180;-0.0188;12.49
166;664;0;-0.4000;0.6361;0.0293;0.3199;0.7943;0.5685;-3.0828;12.57
167;668;0;-0.4000;1.0558;0.0269;0.4813;1.0194;0.5538;-3.5487;12.66
168;672;0;-0.4000;0.7378;0.0260;0.3482;0.8559;0.5492;-3.5427;12.75
169;676;0;-0.4000;0.3601;0.0244;0.2649;0.5965;0.5418;-3.0986;12.83
170;680;0;-0.4000;1.0470;0.0220;0.4655;1.0124;0.5547;-3.5321;12.92
171;684;0;-0.4000;0.7850;0.0340;0.3719;0.8748;0.5322;-3.5208;13.01
172;688;0;-0.4000;0.7737;0.0222;0.3870;0.8787;0.5672;-3.5185;13.10
173;692;0;-0.4000;0.0645;0.0237;0.1952;0.1758;0.5412;-0.0315;13.19
174;696;0;-0.4000;0.0864;0.0360;0.2038;0.2683;0.4139;-1.1697;13.27
175;700;0;-0.4000;0.7184;0.0303;0.3470;0.8436;0.3347;-3.4851;13.37
176;704;0;-0.4000;0.0353;0.0286;0.1539;0.1214;0.4681;-0.0349;13.46
177;708;0;-0.4000;0.6742;0.0225;0.3405;0.8178;0.4451;-3.2096;13.54
178;712;0;-0.4000;0.3517;0.0353;0.2559;0.5913;0.4405;-3.1907;13.63
179;716;0;-0.4000;0.3496;0.0311;0.2543;0.5894;0.4966;-3.1409;13.72
180;720;0;-0.4000;0.0287;0.0378;0.1325;0.1187;0.4849;-0.0301;13.81
181;724;0;-0.4000;0.7984;0.0274;0.3561;0.8892;0.5121;-3.5016;13.90
